user_id,graph_degree,graph_2hop_count,graph_comp_size,graph_clustering,graph_pagerank
537266,1,4,13672,0.0,1.2e-05
537297,1,1,5,0.0,2.3e-05
537457,0,0,1,0.0,6e-06
537466,0,0,1,0.0,6e-06
538030,0,0,1,0.0,6e-06
538111,3,104,13672,0.0027,2.9e-05
538150,1,1,13672,0.0,2.2e-05
538279,6,1,8,0.0082,3.8e-05
538451,0,0,1,0.0,6e-06
538537,2,0,3,0.0,5.5e-05
538727,11,21,13672,0.0049,5.7e-05
538874,0,0,1,0.0,6e-06
538894,0,0,1,0.0,6e-06
539171,0,0,1,0.0,6e-06
539180,0,0,1,0.0,6e-06
539441,1,0,2,0.0,3.6e-05
540605,3,0,4,0.0082,3.6e-05
540616,3,0,4,0.0034,5.7e-05
541128,59,1881,13672,0.0024,8.2e-05
541325,0,0,1,0.0,6e-06
541409,0,0,1,0.0,6e-06
541651,35,1392,13672,0.0082,3.4e-05
541734,0,0,1,0.0,6e-06
541854,0,0,1,0.0,6e-06
542201,0,0,1,0.0,6e-06
542265,0,0,1,0.0,6e-06
542592,1,0,2,0.0,3.6e-05
542628,1,24,13672,0.0,8e-06
542665,0,0,1,0.0,6e-06
542759,1,0,2,0.0,3.6e-05
542882,0,0,1,0.0,6e-06
542910,0,0,1,0.0,6e-06
542955,0,0,1,0.0,6e-06
543064,0,0,1,0.0,6e-06
543179,1,0,2,0.0,3.6e-05
543544,0,0,1,0.0,6e-06
543591,2,42,13672,0.0,1.3e-05
543645,0,0,1,0.0,6e-06
544112,0,0,1,0.0,6e-06
544209,4,1,16,0.0014,6.1e-05
544375,0,0,1,0.0,6e-06
544810,0,0,1,0.0,6e-06
545096,0,0,1,0.0,6e-06
545354,0,0,1,0.0,6e-06
545471,0,0,1,0.0,6e-06
545543,0,0,1,0.0,6e-06
545628,1,0,2,0.0,3.6e-05
545704,1,1,3,0.0,2.7e-05
545804,0,0,1,0.0,6e-06
545818,0,0,1,0.0,6e-06
546305,0,0,1,0.0,6e-06
546616,0,0,1,0.0,6e-06
546829,0,0,1,0.0,6e-06
546912,5,334,13672,0.0056,1.2e-05
546927,0,0,1,0.0,6e-06
546961,1,0,2,0.0,3.6e-05
547455,0,0,1,0.0,6e-06
547526,1,1,13672,0.0,2.1e-05
547595,0,0,1,0.0,6e-06
547603,0,0,1,0.0,6e-06
547634,1,4,13672,0.0,1.8e-05
547693,0,0,1,0.0,6e-06
547707,0,0,1,0.0,6e-06
547824,0,0,1,0.0,6e-06
547825,2,2,7,0.0,3.9e-05
547839,0,0,1,0.0,6e-06
548097,19,8,13672,0.0082,3.9e-05
548132,0,0,1,0.0,6e-06
548545,0,0,1,0.0,6e-06
548748,0,0,1,0.0,6e-06
548815,0,0,1,0.0,6e-06
548865,0,0,1,0.0,6e-06
548962,1,1,13672,0.0,1.7e-05
549096,3,9,13672,0.0027,3.9e-05
549121,0,0,1,0.0,6e-06
549383,0,0,1,0.0,6e-06
549424,2,23,13672,0.0,2.3e-05
549587,2,1,4,0.0082,3.5e-05
549601,0,0,1,0.0,6e-06
549644,0,0,1,0.0,6e-06
549714,0,0,1,0.0,6e-06
549829,0,0,1,0.0,6e-06
549849,0,0,1,0.0,6e-06
550009,0,0,1,0.0,6e-06
550012,0,0,1,0.0,6e-06
550330,0,0,1,0.0,6e-06
550387,0,0,1,0.0,6e-06
550675,0,0,1,0.0,6e-06
550729,0,0,1,0.0,6e-06
550900,0,0,1,0.0,6e-06
551415,0,0,1,0.0,6e-06
551840,0,0,1,0.0,6e-06
551910,0,0,1,0.0,6e-06
552074,35,174,13672,0.005,7.1e-05
552169,0,0,1,0.0,6e-06
552672,0,0,1,0.0,6e-06
552787,0,0,1,0.0,6e-06
552791,0,0,1,0.0,6e-06
552960,0,0,1,0.0,6e-06
553065,0,0,1,0.0,6e-06
553143,0,0,1,0.0,6e-06
553145,0,0,1,0.0,6e-06
553215,1,0,2,0.0,3.6e-05
553627,0,0,1,0.0,6e-06
553662,0,0,1,0.0,6e-06
553918,0,0,1,0.0,6e-06
553956,0,0,1,0.0,6e-06
554059,0,0,1,0.0,6e-06
554376,0,0,1,0.0,6e-06
554740,0,0,1,0.0,6e-06
554741,51,1611,13672,0.0057,3.5e-05
554832,0,0,1,0.0,6e-06
555109,1,0,2,0.0,3.6e-05
555224,0,0,1,0.0,6e-06
555591,0,0,1,0.0,6e-06
555980,9,7,13672,0.0083,4e-05
556159,0,0,1,0.0,6e-06
556175,0,0,1,0.0,6e-06
556507,0,0,1,0.0,6e-06
556735,0,0,1,0.0,6e-06
556865,0,0,1,0.0,6e-06
557016,0,0,1,0.0,6e-06
557104,9,178,13672,0.005,3.5e-05
557452,1,8,13672,0.0,1e-05
557457,0,0,1,0.0,6e-06
557625,235,2887,13672,0.0021,0.000183
557673,0,0,1,0.0,6e-06
557728,62,639,13672,0.0052,6.5e-05
558292,0,0,1,0.0,6e-06
558723,0,0,1,0.0,6e-06
558733,0,0,1,0.0,6e-06
558784,0,0,1,0.0,6e-06
559341,0,0,1,0.0,6e-06
559524,0,0,1,0.0,6e-06
559555,0,0,1,0.0,6e-06
559774,19,113,13672,0.0082,3.6e-05
559841,0,0,1,0.0,6e-06
559880,0,0,1,0.0,6e-06
559959,1,0,2,0.0,3.6e-05
560003,0,0,1,0.0,6e-06
560026,0,0,1,0.0,6e-06
560258,0,0,1,0.0,6e-06
560291,0,0,1,0.0,6e-06
560308,0,0,1,0.0,6e-06
560353,0,0,1,0.0,6e-06
560505,1,1,3,0.0,2.7e-05
560753,0,0,1,0.0,6e-06
560942,0,0,1,0.0,6e-06
561359,2,4,8,0.0082,2.7e-05
561452,0,0,1,0.0,6e-06
561453,0,0,1,0.0,6e-06
561628,0,0,1,0.0,6e-06
562011,0,0,1,0.0,6e-06
562037,0,0,1,0.0,6e-06
562076,0,0,1,0.0,6e-06
562289,0,0,1,0.0,6e-06
562374,0,0,1,0.0,6e-06
562582,0,0,1,0.0,6e-06
563018,0,0,1,0.0,6e-06
563037,0,0,1,0.0,6e-06
563099,33,52,13672,0.0077,4.5e-05
563106,0,0,1,0.0,6e-06
563204,0,0,1,0.0,6e-06
563291,0,0,1,0.0,6e-06
563385,0,0,1,0.0,6e-06
563404,0,0,1,0.0,6e-06
563409,12,245,13672,0.0083,2.6e-05
563550,0,0,1,0.0,6e-06
563675,0,0,1,0.0,6e-06
563692,1,0,2,0.0,3.6e-05
563985,0,0,1,0.0,6e-06
564392,0,0,1,0.0,6e-06
564416,1,0,2,0.0,3.6e-05
564802,0,0,1,0.0,6e-06
564817,55,974,13672,0.0041,6.5e-05
565010,1,2,13672,0.0,1.8e-05
565020,1,4,13672,0.0,1.8e-05
565334,0,0,1,0.0,6e-06
565462,0,0,1,0.0,6e-06
565535,0,0,1,0.0,6e-06
565569,0,0,1,0.0,6e-06
565695,0,0,1,0.0,6e-06
565807,0,0,1,0.0,6e-06
565814,0,0,1,0.0,6e-06
566087,0,0,1,0.0,6e-06
566118,0,0,1,0.0,6e-06
566190,0,0,1,0.0,6e-06
566446,0,0,1,0.0,6e-06
566862,0,0,1,0.0,6e-06
566921,0,0,1,0.0,6e-06
566928,1,33,13672,0.0,9e-06
567019,0,0,1,0.0,6e-06
567060,1,0,2,0.0,3.6e-05
567080,2,1,4,0.0,4.7e-05
567198,1,0,2,0.0,3.6e-05
567221,0,0,1,0.0,6e-06
567740,1,2,13672,0.0,1.3e-05
567807,0,0,1,0.0,6e-06
567857,0,0,1,0.0,6e-06
567943,0,0,1,0.0,6e-06
568067,2,222,13672,0.0082,8e-06
568256,5,5,13672,0.0008,7.8e-05
568655,6,1,8,0.0082,3.8e-05
568734,0,0,1,0.0,6e-06
568865,0,0,1,0.0,6e-06
569149,45,2263,13672,0.0049,4.9e-05
569292,0,0,1,0.0,6e-06
569333,0,0,1,0.0,6e-06
569397,16,167,13672,0.0063,4.7e-05
569433,4,26,13672,0.0014,4.4e-05
570034,0,0,1,0.0,6e-06
570330,0,0,1,0.0,6e-06
570419,0,0,1,0.0,6e-06
570803,1,12,13672,0.0,8e-06
571094,0,0,1,0.0,6e-06
571677,0,0,1,0.0,6e-06
571826,1,3,13672,0.0,1.5e-05
572022,0,0,1,0.0,6e-06
572180,1,0,2,0.0,3.6e-05
572205,38,287,13672,0.0049,5.6e-05
572337,0,0,1,0.0,6e-06
572350,0,0,1,0.0,6e-06
572443,0,0,1,0.0,6e-06
572522,0,0,1,0.0,6e-06
572664,0,0,1,0.0,6e-06
572707,0,0,1,0.0,6e-06
572710,0,0,1,0.0,6e-06
572796,2,283,13672,0.014,7e-06
572868,0,0,1,0.0,6e-06
573140,1,86,13672,0.0,7e-06
573226,0,0,1,0.0,6e-06
573440,0,0,1,0.0,6e-06
573663,0,0,1,0.0,6e-06
573897,0,0,1,0.0,6e-06
573905,0,0,1,0.0,6e-06
573918,1,0,2,0.0,3.6e-05
573959,0,0,1,0.0,6e-06
573969,0,0,1,0.0,6e-06
574040,0,0,1,0.0,6e-06
574129,1,3,13672,0.0,1.1e-05
574234,0,0,1,0.0,6e-06
574344,158,2107,13672,0.0071,7.3e-05
574356,0,0,1,0.0,6e-06
574622,0,0,1,0.0,6e-06
574723,0,0,1,0.0,6e-06
575037,0,0,1,0.0,6e-06
575089,0,0,1,0.0,6e-06
575128,1,1,13672,0.0,2e-05
575216,0,0,1,0.0,6e-06
575232,0,0,1,0.0,6e-06
575358,0,0,1,0.0,6e-06
575486,0,0,1,0.0,6e-06
575528,1,0,2,0.0,3.6e-05
575668,0,0,1,0.0,6e-06
575910,0,0,1,0.0,6e-06
576222,0,0,1,0.0,6e-06
576435,0,0,1,0.0,6e-06
576513,0,0,1,0.0,6e-06
577227,0,0,1,0.0,6e-06
577394,0,0,1,0.0,6e-06
577572,0,0,1,0.0,6e-06
577612,0,0,1,0.0,6e-06
577689,0,0,1,0.0,6e-06
577796,0,0,1,0.0,6e-06
577811,2,31,13672,0.0082,1.4e-05
577891,15,539,13672,0.0083,2.1e-05
577942,0,0,1,0.0,6e-06
577977,0,0,1,0.0,6e-06
577997,0,0,1,0.0,6e-06
578000,0,0,1,0.0,6e-06
578019,1,0,2,0.0,3.6e-05
578093,0,0,1,0.0,6e-06
578144,0,0,1,0.0,6e-06
578240,0,0,1,0.0,6e-06
578485,0,0,1,0.0,6e-06
578506,0,0,1,0.0,6e-06
578638,0,0,1,0.0,6e-06
578690,0,0,1,0.0,6e-06
578740,1,27,13672,0.0,8e-06
578809,3,15,13672,0.0,4.3e-05
578813,0,0,1,0.0,6e-06
578825,0,0,1,0.0,6e-06
578843,0,0,1,0.0,6e-06
578996,1,23,13672,0.0,9e-06
579023,12,74,13672,0.0035,6.5e-05
579109,1,1,13672,0.0,1.6e-05
579219,0,0,1,0.0,6e-06
579385,2,0,3,0.0,5.5e-05
579479,0,0,1,0.0,6e-06
579554,2,1,4,0.0,4.7e-05
579579,0,0,1,0.0,6e-06
579587,0,0,1,0.0,6e-06
579663,0,0,1,0.0,6e-06
579673,0,0,1,0.0,6e-06
579703,33,180,13672,0.0056,7.9e-05
579705,0,0,1,0.0,6e-06
579738,0,0,1,0.0,6e-06
579753,0,0,1,0.0,6e-06
579774,52,196,13672,0.0076,6.3e-05
579794,0,0,1,0.0,6e-06
579837,8,182,13672,0.0086,1.9e-05
579946,0,0,1,0.0,6e-06
580065,0,0,1,0.0,6e-06
580069,0,0,1,0.0,6e-06
580089,42,1519,13672,0.0082,4e-05
580093,0,0,1,0.0,6e-06
580150,0,0,1,0.0,6e-06
580180,43,335,13672,0.0061,7.5e-05
580294,0,0,1,0.0,6e-06
580314,0,0,1,0.0,6e-06
580450,1,4,13672,0.0,1.6e-05
580550,21,380,13672,0.0082,2.6e-05
580613,1,0,2,0.0,3.6e-05
580631,0,0,1,0.0,6e-06
580720,0,0,1,0.0,6e-06
580721,1,0,2,0.0,3.6e-05
580816,0,0,1,0.0,6e-06
580845,0,0,1,0.0,6e-06
580972,0,0,1,0.0,6e-06
580980,0,0,1,0.0,6e-06
581065,0,0,1,0.0,6e-06
581230,0,0,1,0.0,6e-06
581293,0,0,1,0.0,6e-06
581330,0,0,1,0.0,6e-06
581402,0,0,1,0.0,6e-06
581455,0,0,1,0.0,6e-06
581593,0,0,1,0.0,6e-06
581788,0,0,1,0.0,6e-06
581876,0,0,1,0.0,6e-06
581893,0,0,1,0.0,6e-06
581965,0,0,1,0.0,6e-06
581996,0,0,1,0.0,6e-06
582011,0,0,1,0.0,6e-06
582073,0,0,1,0.0,6e-06
582151,1,155,13672,0.0,7e-06
582192,19,106,13672,0.0058,5.5e-05
582207,0,0,1,0.0,6e-06
582310,0,0,1,0.0,6e-06
582359,0,0,1,0.0,6e-06
582475,1,0,2,0.0,3.6e-05
582530,0,0,1,0.0,6e-06
582591,0,0,1,0.0,6e-06
582610,1,0,2,0.0,3.6e-05
582617,0,0,1,0.0,6e-06
582725,1,0,2,0.0,3.6e-05
582871,9,677,13672,0.0022,4.2e-05
582884,0,0,1,0.0,6e-06
582903,0,0,1,0.0,6e-06
582952,1,5,13672,0.0,1.5e-05
583127,0,0,1,0.0,6e-06
583575,0,0,1,0.0,6e-06
583584,0,0,1,0.0,6e-06
584070,0,0,1,0.0,6e-06
584076,0,0,1,0.0,6e-06
584139,0,0,1,0.0,6e-06
584151,0,0,1,0.0,6e-06
584207,0,0,1,0.0,6e-06
584325,0,0,1,0.0,6e-06
584525,0,0,1,0.0,6e-06
584643,0,0,1,0.0,6e-06
584671,0,0,1,0.0,6e-06
584698,0,0,1,0.0,6e-06
584726,0,0,1,0.0,6e-06
584794,0,0,1,0.0,6e-06
584886,0,0,1,0.0,6e-06
585010,0,0,1,0.0,6e-06
585032,5,15,13672,0.0035,3.6e-05
585064,0,0,1,0.0,6e-06
585219,1,0,2,0.0,3.6e-05
585427,1,30,13672,0.0,8e-06
585550,0,0,1,0.0,6e-06
585591,0,0,1,0.0,6e-06
585692,2,4,13672,0.0,3.3e-05
585899,0,0,1,0.0,6e-06
585965,1,11,13672,0.0,1.3e-05
586020,0,0,1,0.0,6e-06
586075,0,0,1,0.0,6e-06
586135,0,0,1,0.0,6e-06
586215,0,0,1,0.0,6e-06
586229,0,0,1,0.0,6e-06
586298,2,12,13672,0.0082,1.9e-05
586486,0,0,1,0.0,6e-06
586489,0,0,1,0.0,6e-06
586582,0,0,1,0.0,6e-06
586637,0,0,1,0.0,6e-06
586650,1,1,13672,0.0,2e-05
586682,0,0,1,0.0,6e-06
586724,0,0,1,0.0,6e-06
586897,7,52,13672,0.0082,2.9e-05
587170,0,0,1,0.0,6e-06
587181,3,1,5,0.0082,3.7e-05
587215,0,0,1,0.0,6e-06
587233,0,0,1,0.0,6e-06
587425,0,0,1,0.0,6e-06
587482,1,2,13672,0.0,2.5e-05
587486,0,0,1,0.0,6e-06
587714,8,83,13672,0.0082,2.9e-05
587725,0,0,1,0.0,6e-06
587863,1,190,13672,0.0,7e-06
588299,0,0,1,0.0,6e-06
588312,0,0,1,0.0,6e-06
588349,23,120,13672,0.0082,3.8e-05
588360,0,0,1,0.0,6e-06
588427,0,0,1,0.0,6e-06
588500,1,2,13672,0.0,2e-05
588881,2,2,13672,0.0082,2.4e-05
588905,4,2,7,0.0014,6.9e-05
588989,0,0,1,0.0,6e-06
589085,0,0,1,0.0,6e-06
589238,0,0,1,0.0,6e-06
589268,0,0,1,0.0,6e-06
589352,1,1,3,0.0,2.7e-05
589412,1,3,13672,0.0,1.9e-05
589413,0,0,1,0.0,6e-06
589427,0,0,1,0.0,6e-06
589485,0,0,1,0.0,6e-06
589914,0,0,1,0.0,6e-06
589953,0,0,1,0.0,6e-06
589962,0,0,1,0.0,6e-06
589967,12,74,13672,0.0056,4.6e-05
590388,0,0,1,0.0,6e-06
590504,0,0,1,0.0,6e-06
590561,0,0,1,0.0,6e-06
590670,0,0,1,0.0,6e-06
590968,0,0,1,0.0,6e-06
591007,13,47,13672,0.0082,3.3e-05
591077,0,0,1,0.0,6e-06
591241,0,0,1,0.0,6e-06
591421,0,0,1,0.0,6e-06
591604,0,0,1,0.0,6e-06
591912,0,0,1,0.0,6e-06
591917,3,3,13672,0.0034,4.1e-05
591992,0,0,1,0.0,6e-06
592002,0,0,1,0.0,6e-06
592121,27,132,13672,0.0082,4.2e-05
592282,0,0,1,0.0,6e-06
592501,12,99,13672,0.0068,3.4e-05
592506,19,113,13672,0.0082,3.6e-05
592530,0,0,1,0.0,6e-06
592583,0,0,1,0.0,6e-06
592588,0,0,1,0.0,6e-06
592628,0,0,1,0.0,6e-06
592880,0,0,1,0.0,6e-06
593023,0,0,1,0.0,6e-06
593509,0,0,1,0.0,6e-06
593580,0,0,1,0.0,6e-06
593623,0,0,1,0.0,6e-06
593743,0,0,1,0.0,6e-06
593841,0,0,1,0.0,6e-06
593943,0,0,1,0.0,6e-06
593993,0,0,1,0.0,6e-06
594412,0,0,1,0.0,6e-06
594714,0,0,1,0.0,6e-06
594767,0,0,1,0.0,6e-06
594851,38,1637,13672,0.007,4.4e-05
594951,0,0,1,0.0,6e-06
594956,10,99,13672,0.0082,3.1e-05
594988,0,0,1,0.0,6e-06
595013,1,7,13672,0.0,1.3e-05
595055,48,1567,13672,0.0076,4.1e-05
595058,0,0,1,0.0,6e-06
595106,1,0,2,0.0,3.6e-05
595112,13,47,13672,0.0082,3.3e-05
595191,0,0,1,0.0,6e-06
595607,0,0,1,0.0,6e-06
596321,0,0,1,0.0,6e-06
596391,0,0,1,0.0,6e-06
596713,0,0,1,0.0,6e-06
596783,0,0,1,0.0,6e-06
596826,27,132,13672,0.0082,4.2e-05
596921,0,0,1,0.0,6e-06
597086,0,0,1,0.0,6e-06
597298,0,0,1,0.0,6e-06
597329,0,0,1,0.0,6e-06
597808,0,0,1,0.0,6e-06
597861,0,0,1,0.0,6e-06
597904,1,1,13672,0.0,2e-05
598017,0,0,1,0.0,6e-06
598107,0,0,1,0.0,6e-06
598399,1,174,13672,0.0,7e-06
598503,0,0,1,0.0,6e-06
598625,0,0,1,0.0,6e-06
598873,0,0,1,0.0,6e-06
598953,1,0,2,0.0,3.6e-05
598987,0,0,1,0.0,6e-06
599141,0,0,1,0.0,6e-06
599226,0,0,1,0.0,6e-06
599289,1,24,13672,0.0,8e-06
599432,3,35,13672,0.0027,2.4e-05
599499,1,0,2,0.0,3.6e-05
599651,19,32,13672,0.0082,4.2e-05
599954,0,0,1,0.0,6e-06
599987,1,78,13672,0.0,7e-06
600133,0,0,1,0.0,6e-06
600165,0,0,1,0.0,6e-06
600355,0,0,1,0.0,6e-06
600408,56,395,13672,0.0054,7.9e-05
600954,21,639,13672,0.0095,3e-05
601003,11,103,13672,0.0091,1.7e-05
601055,1,0,2,0.0,3.6e-05
601063,0,0,1,0.0,6e-06
601344,9,7,13672,0.0083,4e-05
601523,1,77,13672,0.0,7e-06
601725,0,0,1,0.0,6e-06
602216,1,64,13672,0.0,7e-06
602557,0,0,1,0.0,6e-06
603004,0,0,1,0.0,6e-06
603046,0,0,1,0.0,6e-06
603322,0,0,1,0.0,6e-06
603903,0,0,1,0.0,6e-06
604003,0,0,1,0.0,6e-06
604228,0,0,1,0.0,6e-06
604556,0,0,1,0.0,6e-06
604627,0,0,1,0.0,6e-06
604748,1,0,2,0.0,3.6e-05
604767,0,0,1,0.0,6e-06
604857,0,0,1,0.0,6e-06
605075,0,0,1,0.0,6e-06
605116,1,64,13672,0.0,7e-06
605416,0,0,1,0.0,6e-06
605451,0,0,1,0.0,6e-06
605464,0,0,1,0.0,6e-06
605482,7,19,13672,0.0082,3.1e-05
605557,0,0,1,0.0,6e-06
605600,0,0,1,0.0,6e-06
605619,5,14,13672,0.0043,2.3e-05
605892,0,0,1,0.0,6e-06
606044,4,542,13672,0.0088,1.8e-05
606119,0,0,1,0.0,6e-06
606404,0,0,1,0.0,6e-06
606713,0,0,1,0.0,6e-06
607359,8,37,13672,0.0009,7.8e-05
607371,9,8,13672,0.0064,4.7e-05
607476,0,0,1,0.0,6e-06
607604,0,0,1,0.0,6e-06
607906,0,0,1,0.0,6e-06
607907,0,0,1,0.0,6e-06
608048,0,0,1,0.0,6e-06
608225,1,39,13672,0.0,8e-06
608355,19,69,13672,0.0082,3.7e-05
608383,0,0,1,0.0,6e-06
609037,0,0,1,0.0,6e-06
609204,0,0,1,0.0,6e-06
609523,1,150,13672,0.0,7e-06
609532,0,0,1,0.0,6e-06
609643,6,51,13672,0.0082,3.1e-05
609728,0,0,1,0.0,6e-06
609862,0,0,1,0.0,6e-06
610028,0,0,1,0.0,6e-06
610128,0,0,1,0.0,6e-06
610201,0,0,1,0.0,6e-06
610312,0,0,1,0.0,6e-06
610515,0,0,1,0.0,6e-06
610624,1,0,2,0.0,3.6e-05
610938,1,24,13672,0.0,7e-06
611005,0,0,1,0.0,6e-06
611144,1,0,2,0.0,3.6e-05
611860,71,1951,13672,0.0041,5.7e-05
611926,1,0,2,0.0,3.6e-05
612065,0,0,1,0.0,6e-06
612203,0,0,1,0.0,6e-06
612717,40,1406,13672,0.0064,4.6e-05
612790,0,0,1,0.0,6e-06
613129,0,0,1,0.0,6e-06
613202,36,187,13672,0.0077,5e-05
613212,30,553,13672,0.0074,3.3e-05
613241,0,0,1,0.0,6e-06
613289,1,155,13672,0.0,7e-06
613312,0,0,1,0.0,6e-06
613348,47,236,13672,0.0078,5.2e-05
613382,1,0,2,0.0,3.6e-05
613434,0,0,1,0.0,6e-06
613469,0,0,1,0.0,6e-06
613530,0,0,1,0.0,6e-06
613623,0,0,1,0.0,6e-06
613697,0,0,1,0.0,6e-06
613801,0,0,1,0.0,6e-06
613972,0,0,1,0.0,6e-06
614052,1,36,13672,0.0,8e-06
614445,0,0,1,0.0,6e-06
614549,0,0,1,0.0,6e-06
614581,0,0,1,0.0,6e-06
614607,0,0,1,0.0,6e-06
614616,0,0,1,0.0,6e-06
614700,3,4,13672,0.0096,3.7e-05
614852,0,0,1,0.0,6e-06
614853,0,0,1,0.0,6e-06
614898,0,0,1,0.0,6e-06
614982,0,0,1,0.0,6e-06
614996,0,0,1,0.0,6e-06
615179,0,0,1,0.0,6e-06
615366,49,1314,13672,0.0106,1.9e-05
615735,0,0,1,0.0,6e-06
615830,0,0,1,0.0,6e-06
615962,1,0,2,0.0,3.6e-05
616050,0,0,1,0.0,6e-06
616261,0,0,1,0.0,6e-06
616354,0,0,1,0.0,6e-06
616435,1,0,2,0.0,3.6e-05
616571,0,0,1,0.0,6e-06
616619,0,0,1,0.0,6e-06
616671,0,0,1,0.0,6e-06
616698,0,0,1,0.0,6e-06
617067,0,0,1,0.0,6e-06
617157,0,0,1,0.0,6e-06
617692,1,1,3,0.0,2.7e-05
617797,0,0,1,0.0,6e-06
617802,0,0,1,0.0,6e-06
618197,0,0,1,0.0,6e-06
618245,0,0,1,0.0,6e-06
618369,5,285,13672,0.0031,3.6e-05
618386,34,221,13672,0.0082,4.3e-05
618404,0,0,1,0.0,6e-06
618731,1,1,13672,0.0,1.8e-05
618948,2,38,13672,0.0,2.3e-05
619248,0,0,1,0.0,6e-06
619562,0,0,1,0.0,6e-06
619574,0,0,1,0.0,6e-06
619590,0,0,1,0.0,6e-06
619601,0,0,1,0.0,6e-06
619605,0,0,1,0.0,6e-06
619622,0,0,1,0.0,6e-06
619860,0,0,1,0.0,6e-06
619881,0,0,1,0.0,6e-06
620062,0,0,1,0.0,6e-06
620152,1,0,2,0.0,3.6e-05
620198,0,0,1,0.0,6e-06
620239,0,0,1,0.0,6e-06
620285,0,0,1,0.0,6e-06
620409,0,0,1,0.0,6e-06
620756,1,0,2,0.0,3.6e-05
620814,0,0,1,0.0,6e-06
620904,0,0,1,0.0,6e-06
620971,2,0,3,0.0082,3.6e-05
620999,0,0,1,0.0,6e-06
621000,0,0,1,0.0,6e-06
621134,6,341,13672,0.0131,9e-06
621399,0,0,1,0.0,6e-06
621437,0,0,1,0.0,6e-06
621886,26,180,13672,0.0087,4.3e-05
622112,3,0,4,0.0,7.3e-05
622240,2,1,4,0.0,4.7e-05
622530,0,0,1,0.0,6e-06
622591,66,1243,13672,0.0025,8.8e-05
623138,1,0,2,0.0,3.6e-05
623690,23,181,13672,0.0063,4.3e-05
623752,205,3231,13672,0.007,0.000135
623764,0,0,1,0.0,6e-06
623819,0,0,1,0.0,6e-06
624016,0,0,1,0.0,6e-06
624106,1,0,2,0.0,3.6e-05
624289,0,0,1,0.0,6e-06
624372,0,0,1,0.0,6e-06
624406,53,1726,13672,0.0053,3.4e-05
624593,0,0,1,0.0,6e-06
624806,52,1077,13672,0.0106,4.6e-05
625026,3,53,13672,0.0082,1.6e-05
625031,0,0,1,0.0,6e-06
625036,0,0,1,0.0,6e-06
625051,2,1,4,0.0,4.7e-05
625171,0,0,1,0.0,6e-06
625291,2,98,13672,0.0082,1.6e-05
625352,0,0,1,0.0,6e-06
625356,0,0,1,0.0,6e-06
625506,0,0,1,0.0,6e-06
625763,0,0,1,0.0,6e-06
625862,11,636,13672,0.0121,1.3e-05
625915,0,0,1,0.0,6e-06
626539,1,0,2,0.0,3.6e-05
626599,0,0,1,0.0,6e-06
626634,0,0,1,0.0,6e-06
626638,1,0,2,0.0,3.6e-05
626765,0,0,1,0.0,6e-06
626815,17,200,13672,0.0085,2.5e-05
626845,0,0,1,0.0,6e-06
626858,0,0,1,0.0,6e-06
626925,0,0,1,0.0,6e-06
626962,6,106,13672,0.0033,2.9e-05
626980,0,0,1,0.0,6e-06
627015,0,0,1,0.0,6e-06
627234,0,0,1,0.0,6e-06
627515,0,0,1,0.0,6e-06
627738,0,0,1,0.0,6e-06
627798,0,0,1,0.0,6e-06
627809,41,1244,13672,0.0075,4e-05
627848,0,0,1,0.0,6e-06
627946,0,0,1,0.0,6e-06
627955,2,17,13672,0.0082,1.4e-05
627965,0,0,1,0.0,6e-06
628064,3,231,13672,0.0,3.9e-05
628149,1,1,5,0.0,2.3e-05
628159,0,0,1,0.0,6e-06
628290,0,0,1,0.0,6e-06
628314,0,0,1,0.0,6e-06
628353,1,0,2,0.0,3.6e-05
628446,1,0,2,0.0,3.6e-05
628738,0,0,1,0.0,6e-06
628957,0,0,1,0.0,6e-06
629026,16,53,13672,0.0082,3.6e-05
629031,0,0,1,0.0,6e-06
629249,1,5,13672,0.0,1.5e-05
629267,8,18,13672,0.0195,2.1e-05
629735,0,0,1,0.0,6e-06
629788,0,0,1,0.0,6e-06
630059,0,0,1,0.0,6e-06
630086,0,0,1,0.0,6e-06
630278,0,0,1,0.0,6e-06
630416,11,53,13672,0.0083,2.9e-05
630784,0,0,1,0.0,6e-06
630812,0,0,1,0.0,6e-06
630868,2,2,11,0.0,4e-05
631011,0,0,1,0.0,6e-06
631112,0,0,1,0.0,6e-06
631414,0,0,1,0.0,6e-06
631688,0,0,1,0.0,6e-06
631720,1,1,3,0.0,2.7e-05
631780,0,0,1,0.0,6e-06
631791,0,0,1,0.0,6e-06
631794,34,780,13672,0.0099,2.2e-05
632094,0,0,1,0.0,6e-06
632179,0,0,1,0.0,6e-06
632257,0,0,1,0.0,6e-06
632302,0,0,1,0.0,6e-06
632504,0,0,1,0.0,6e-06
632632,0,0,1,0.0,6e-06
632759,0,0,1,0.0,6e-06
632820,0,0,1,0.0,6e-06
632999,0,0,1,0.0,6e-06
633128,0,0,1,0.0,6e-06
633174,0,0,1,0.0,6e-06
633334,37,181,13672,0.0082,4e-05
633366,0,0,1,0.0,6e-06
633623,0,0,1,0.0,6e-06
634016,0,0,1,0.0,6e-06
634093,0,0,1,0.0,6e-06
634215,0,0,1,0.0,6e-06
634276,0,0,1,0.0,6e-06
634374,0,0,1,0.0,6e-06
634677,0,0,1,0.0,6e-06
634931,0,0,1,0.0,6e-06
635023,0,0,1,0.0,6e-06
